name,Col156.assembled,Col156.match,Col156.ref_seq,Col156.pct_id,Col156.ctg_cov,Col156.novel_var,Col440I.assembled,Col440I.match,Col440I.ref_seq,Col440I.pct_id,Col440I.ctg_cov,Col440I.novel_var,Col440II.assembled,Col440II.match,Col440II.ref_seq,Col440II.pct_id,Col440II.ctg_cov,Col440II.novel_var,Col8282.assembled,Col8282.match,Col8282.ref_seq,Col8282.pct_id,Col8282.ctg_cov,Col8282.novel_var,ColKP3.assembled,ColKP3.match,ColKP3.ref_seq,ColKP3.pct_id,ColKP3.ctg_cov,ColRNAI.assembled,ColRNAI.match,ColRNAI.ref_seq,ColRNAI.pct_id,ColRNAI.ctg_cov,ColRNAI.novel_var,Col_BS512_.assembled,Col_BS512_.match,Col_BS512_.ref_seq,Col_BS512_.pct_id,Col_BS512_.ctg_cov,Col_BS512_.novel_var,Col_MG828_.assembled,Col_MG828_.match,Col_MG828_.ref_seq,Col_MG828_.pct_id,Col_MG828_.ctg_cov,Col_MG828_.novel_var,Col_pHAD28_.assembled,Col_pHAD28_.match,Col_pHAD28_.ref_seq,Col_pHAD28_.pct_id,Col_pHAD28_.ctg_cov,Col_pHAD28_.novel_var,ColpVC.assembled,ColpVC.match,ColpVC.ref_seq,ColpVC.pct_id,ColpVC.ctg_cov,ColpVC.novel_var,FIA_pBK30683_+.assembled,FIA_pBK30683_+.match,FIA_pBK30683_+.ref_seq,FIA_pBK30683_+.pct_id,FIA_pBK30683_+.ctg_cov,FIA_pBK30683_+.novel_var,FII_Cf_+.assembled,FII_Cf_+.ref_seq,FII_Cf_+.pct_id,FII_Cf_+.ctg_cov,FII_Cf_+.novel_var,Inc-.assembled,Inc-.match,Inc-.ref_seq,Inc-.pct_id,Inc-.ctg_cov,Inc-.novel_var,Inc-_1.assembled,Inc-_1.match,Inc-_1.ref_seq,Inc-_1.pct_id,Inc-_1.ctg_cov,IncB_O_K_Z.assembled,IncB_O_K_Z.match,IncB_O_K_Z.ref_seq,IncB_O_K_Z.pct_id,IncB_O_K_Z.ctg_cov,IncB_O_K_Z.novel_var,IncFI-.assembled,IncFI-.match,IncFI-.ref_seq,IncFI-.pct_id,IncFI-.ctg_cov,IncFI-.novel_var,IncFIA.assembled,IncFIA.match,IncFIA.ref_seq,IncFIA.pct_id,IncFIA.ctg_cov,IncFIA.novel_var,IncFIB_AP001918_.assembled,IncFIB_AP001918_.match,IncFIB_AP001918_.ref_seq,IncFIB_AP001918_.pct_id,IncFIB_AP001918_.ctg_cov,IncFIB_AP001918_.novel_var,IncFIB_H89_PhagePlasmid_.assembled,IncFIB_H89_PhagePlasmid_.match,IncFIB_H89_PhagePlasmid_.ref_seq,IncFIB_H89_PhagePlasmid_.pct_id,IncFIB_H89_PhagePlasmid_.ctg_cov,IncFIB_H89_PhagePlasmid_.novel_var,IncFIB_K_+.assembled,IncFIB_K_+.match,IncFIB_K_+.ref_seq,IncFIB_K_+.pct_id,IncFIB_K_+.ctg_cov,IncFIB_K_+.novel_var,IncFIB_pNDM_Mar_.assembled,IncFIB_pNDM_Mar_.match,IncFIB_pNDM_Mar_.ref_seq,IncFIB_pNDM_Mar_.pct_id,IncFIB_pNDM_Mar_.ctg_cov,IncFII_-.assembled,IncFII_-.ref_seq,IncFII_-.pct_id,IncFII_-.ctg_cov,IncFII_-.novel_var,IncFII_p-.assembled,IncFII_p-.match,IncFII_p-.ref_seq,IncFII_p-.pct_id,IncFII_p-.ctg_cov,IncFII_p-.novel_var,IncFII_pEH01_.assembled,IncFII_pEH01_.match,IncFII_pEH01_.ref_seq,IncFII_pEH01_.pct_id,IncFII_pEH01_.ctg_cov,IncFII_pEH01_.novel_var,IncHI1A.assembled,IncHI1A.match,IncHI1A.ref_seq,IncHI1A.pct_id,IncHI1A.ctg_cov,IncHI1A.novel_var,IncHI1B_-.assembled,IncHI1B_-.match,IncHI1B_-.ref_seq,IncHI1B_-.pct_id,IncHI1B_-.ctg_cov,IncHI1B_pNDM_MAR_.assembled,IncHI1B_pNDM_MAR_.match,IncHI1B_pNDM_MAR_.ref_seq,IncHI1B_pNDM_MAR_.pct_id,IncHI1B_pNDM_MAR_.ctg_cov,IncI-.assembled,IncI-.match,IncI-.ref_seq,IncI-.pct_id,IncI-.ctg_cov,IncI-.novel_var,IncI2-.assembled,IncI2-.match,IncI2-.ref_seq,IncI2-.pct_id,IncI2-.ctg_cov,IncI2-.novel_var,IncM1.assembled,IncM1.match,IncM1.ref_seq,IncM1.pct_id,IncM1.ctg_cov,IncM1.novel_var,IncN.assembled,IncN.match,IncN.ref_seq,IncN.pct_id,IncN.ctg_cov,IncN.novel_var,IncQ1.assembled,IncQ1.ref_seq,IncQ1.pct_id,IncQ1.ctg_cov,IncR.assembled,IncR.match,IncR.ref_seq,IncR.pct_id,IncR.ctg_cov,IncX1.assembled,IncX1.match,IncX1.ref_seq,IncX1.pct_id,IncX1.ctg_cov,IncX1.novel_var,IncX1_1.assembled,IncX1_1.match,IncX1_1.ref_seq,IncX1_1.pct_id,IncX1_1.ctg_cov,IncX1_1.novel_var,IncX3.assembled,IncX3.match,IncX3.ref_seq,IncX3.pct_id,IncX3.ctg_cov,IncX3.novel_var,IncX4.assembled,IncX4.match,IncX4.ref_seq,IncX4.pct_id,IncX4.ctg_cov,IncX4.novel_var,IncX4_1.assembled,IncX4_1.match,IncX4_1.ref_seq,IncX4_1.pct_id,IncX4_1.ctg_cov,IncX4_1.novel_var,IncY.assembled,IncY.match,IncY.ref_seq,IncY.pct_id,IncY.ctg_cov,IncY.novel_var,p0111.assembled,p0111.match,p0111.ref_seq,p0111.pct_id,p0111.ctg_cov,p0111.novel_var,rep11a.assembled,rep11a.ref_seq,rep11a.pct_id,rep11a.ctg_cov,rep11a.novel_var,rep14a_2.assembled,rep14a_2.match,rep14a_2.ref_seq,rep14a_2.pct_id,rep14a_2.ctg_cov,rep14a_2.novel_var,rep14a_3.assembled,rep14a_3.ref_seq,rep14a_3.pct_id,rep14a_3.ctg_cov,rep14a_3.novel_var,rep2.assembled,rep2.ref_seq,rep2.pct_id,rep2.ctg_cov,repUS43.assembled,repUS43.ref_seq,repUS43.pct_id,repUS43.ctg_cov,repUS43.novel_var
./ERR435071_filtered/report.tsv,yes,yes,Col156.1__NC_009781,98.7,14.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,4.3,yes,partial,FII_Cf_.1__CP056911,91.84,10.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncB_O_K_Z.2__GU256641,100.0,25.0,no,yes_nonunique,yes,IncFII_pCoo_.1__CR942285,99.62,36.9,yes,yes,yes,IncFIA.1__AP001918,99.74,36.7,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,25.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR435237_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_BS512_.1__NC_010656,100.0,1250.8,no,no,no,NA,NA,NA,NA,yes,yes,Col_pHAD28_.1__KU674895,92.86,23.5,yes,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,4.8,yes,partial,FII_Cf_.1__CP056911,91.11,12.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII.1__AY458016,96.18,19.4,yes,yes,yes,IncFIA.1__AP001918,99.74,26.0,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,24.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR435383_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_pHAD28_.1__KU674895,92.86,19.1,yes,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,7.0,yes,partial,FII_Cf_.1__CP056911,91.84,1.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.88,44.0,yes,yes,yes,IncFIA.1__AP001918,99.74,48.2,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,48.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,partial,IncFII_p14_.1__JQ418538,91.1,18.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR439728_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,95.83,26.4,yes,no,no,NA,NA,NA,NA,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,28.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,IncQ1.1__M28829,100.0,27.9,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR474034_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,4.6,yes,partial,FII_Cf_.1__CP056911,91.58,8.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.19,29.9,yes,yes,yes,IncFIA.1__AP001918,99.74,33.7,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,35.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,partial,IncFII_p14_.1__JQ418538,91.1,12.9,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR474037_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.01,4.9,yes,partial,FII_Cf_.1__CP056911,91.58,9.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.2,28.2,yes,yes,yes,IncFIA.1__AP001918,99.74,25.3,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.09,21.9,yes,yes,yes,IncFIB_H89_PhagePlasmid_.1__HG530657,99.5,22.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,partial,IncFII_p14_.1__JQ418538,91.03,4.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR486693_filtered/report.tsv,yes,yes,Col156.1__NC_009781,98.7,12.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_BS512_.1__NC_010656,100.0,1835.1,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,FII_Cf_.1__CP056911,90.82,5.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII.1__AY458016,100.0,38.4,yes,no,no,NA,NA,NA,NA,yes,yes,IncFIB_AP001918_.1__AP001918,96.48,15.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR486694_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,5.5,yes,partial,FII_Cf_.1__CP056911,91.84,0.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.78,24.9,yes,yes,yes,IncFIA.1__AP001918,99.74,32.7,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,33.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,97.89,14.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncY.1__K02380,99.74,25.7,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR587005_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,FIA_pBK30683_.1__KF954760,93.5,21.9,yes,partial,FII_Cf_.1__CP056911,91.84,1.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.75,36.4,yes,yes,yes,IncFIA.1__AP001918,99.74,62.0,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,60.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,partial,IncFII_p14_.1__JQ418538,91.1,15.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR712515_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,41.0,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII.1__AY458016,95.79,67.3,yes,yes,yes,IncFIA.1__AP001918,99.74,102.5,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,83.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,100.0,102.1,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,rep11a.1_repA_pB82__AB178871,99.85,2.5,yes,yes,yes,rep14a.2_ORF1_pKQ10__EFU01917,99.5,10.5,yes,partial,rep14a.4_rep_AUS0004p3__CP003354,96.59,8.2,yes,partial,rep2.1_orf1_pRE25__X92945,100.0,2.8,no,NA,NA,NA,NA
./ERR712516_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,18.4,yes,partial,FII_Cf_.1__CP056911,91.49,13.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII.1__AY458016,95.79,38.9,yes,yes,yes,IncFIA.1__AP001918,99.74,68.6,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,64.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,100.0,86.3,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR712617_filtered/report.tsv,no,no,NA,NA,NA,NA,yes,yes,Col440I.1__CP023920,97.37,187.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_MG828_.1__NC_008486,94.19,9.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,19.7,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,95.83,96.8,yes,yes,yes,IncFIA.1__AP001918,99.72,55.5,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,107.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,100.0,126.3,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,IncQ1.1__M28829,100.0,183.2,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR712662_filtered/report.tsv,yes,yes,Col156.1__NC_009781,98.03,237.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_MG828_.1__NC_008486,93.51,1166.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,12.1,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncB_O_K_Z.4__FN868832,100.0,34.6,no,yes_nonunique,yes,IncFII.1__AY458016,95.79,24.0,yes,yes,yes,IncFIA.1__AP001918,99.74,21.7,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,28.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pRSB107_.1__AJ851089,96.18,18.4,yes,yes,yes,IncFII_pEH01_.1__CP063521.1,99.45,227.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
