Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Comment	Simple Disease	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	ST Complex	Lineage	Subspecies	adk	fumC	gyrB	icd	mdh	purA	recA
ESC_QA2978AA	SAMEA6368518	ERR3712911;ILLUMINA;Paired;125;ERX3716358								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368518	ERS4134621	2020-02-14	2020-01-10	ESC_QA2978AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2989AA	SAMEA6368485	ERR3712878;ILLUMINA;Paired;125;ERX3716325								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368485	ERS4134588	2020-02-14	2020-01-10	ESC_QA2989AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2992AA	SAMEA6368472	ERR3712865;ILLUMINA;Paired;125;ERX3716312								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368472	ERS4134575	2020-02-14	2020-01-10	ESC_QA2992AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA2999AA	SAMEA6368448	ERR3712841;ILLUMINA;Paired;125;ERX3716288								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368448	ERS4134551	2020-02-14	2020-01-10	ESC_QA2999AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3004AA	SAMEA6368435	ERR3712828;ILLUMINA;Paired;125;ERX3716275								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368435	ERS4134538	2020-02-14	2020-01-10	ESC_QA3004AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3007AA	SAMEA6368426	ERR3712819;ILLUMINA;Paired;125;ERX3716266								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368426	ERS4134529	2020-02-14	2020-01-10	ESC_QA3007AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3016AA	SAMEA6368392	ERR3712785;ILLUMINA;Paired;125;ERX3716232								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368392	ERS4134495	2020-02-14	2020-01-10	ESC_QA3016AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3026AA	SAMEA6368370	ERR3712763;ILLUMINA;Paired;125;ERX3716210								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368370	ERS4134473	2020-02-14	2020-01-10	ESC_QA3026AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3049AA	SAMEA6368316	ERR3712709;ILLUMINA;Paired;125;ERX3716156								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368316	ERS4134419	2020-02-14	2020-01-10	ESC_QA3049AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3078AA	SAMEA6368229	ERR3712622;ILLUMINA;Paired;125;ERX3716069								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368229	ERS4134332	2020-02-14	2020-01-10	ESC_QA3078AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3084AA	SAMEA6368213	ERR3712606;ILLUMINA;Paired;125;ERX3716053								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368213	ERS4134316	2020-02-14	2020-01-10	ESC_QA3084AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3086AA	SAMEA6368209	ERR3712602;ILLUMINA;Paired;125;ERX3716049								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368209	ERS4134312	2020-02-14	2020-01-10	ESC_QA3086AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3088AA	SAMEA6368203	ERR3712596;ILLUMINA;Paired;125;ERX3716043								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368203	ERS4134306	2020-02-14	2020-01-10	ESC_QA3088AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3092AA	SAMEA6368178	ERR3712571;ILLUMINA;Paired;125;ERX3716018								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368178	ERS4134281	2020-02-14	2020-01-10	ESC_QA3092AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3094AA	SAMEA6368167	ERR3712560;ILLUMINA;Paired;125;ERX3716007								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368167	ERS4134270	2020-02-14	2020-01-10	ESC_QA3094AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3126AA	SAMEA6368046	ERR3712439;ILLUMINA;Paired;125;ERX3715886								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6368046	ERS4134149	2020-02-14	2020-01-10	ESC_QA3126AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA3142AA	SAMEA6367979	ERR3712372;ILLUMINA;Paired;125;ERX3715819								Europe	Netherlands	North Holland	Gemeente Amsterdam	Amsterdam				RIVM	Escherichia coli								PRJEB35685	ERP118777		SAMEA6367979	ERS4134082	2020-02-14	2020-01-10	ESC_QA3142AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA7435AA	361-HR32-ecoli_S18_L001	traces-0DbTivW;ILLUMINA;Paired;;NA	Companion Animal	Feline		2016				Africa	Egypt							Hazem Ramadan: Faculty of Veterinary Medicine, Mansoura University, Mansoura-Egypt & US National Poultry Research center, USDA-ARS, Athens, Georgia-USA	Escherichia coli													2020-03-10	2020-03-10	ESC_QA7435AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA7440AA	367-HR-148-ecoli_S20_L001	traces-0viopKr;ILLUMINA;Paired;;NA	Human	Human		2016				Africa	Egypt							Hazem Ramadan: Faculty of Veterinary Medicine, Mansoura University, Mansoura-Egypt & US National Poultry Research center, USDA-ARS, Athens, Georgia-USA	Escherichia coli													2020-03-10	2020-03-10	ESC_QA7440AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA8092AA	SG170CIP	SRR11341626;ILLUMINA;Paired;;SRX7944752	Wild Animal	Avian	Chroicocephalus novaehollandiae	2019	10			Oceania	Australia	South Australia						Murdoch University	Escherichia coli								PRJNA613145	SRP253145		SAMN14395306	SRS6331589	2020-03-20	2020-03-18	ESC_QA8092AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9699AA	CRE-19-VL-LV-PA-Ryan_0077	SRR11486735;ILLUMINA;Paired;;SRX8062775	Companion Animal	Canine	Feces (Canis lupus familiaris)	2020	3			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485923	SRS6431203	2020-04-08	2020-04-06	ESC_QA9699AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9700AA	CRE-19-VL-LV-PA-Ryan_0076	SRR11486736;ILLUMINA;Paired;;SRX8062774	Environment	Animal-related	Center of yard (Environmental)	2020	2			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485922	SRS6431202	2020-04-08	2020-04-06	ESC_QA9700AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9701AA	CRE-19-VL-LV-PA-Ryan_0075	SRR11486737;ILLUMINA;Paired;;SRX8062773	Environment	Animal-related	Edge of yard (Environmental)	2020	2			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485921	SRS6431201	2020-04-08	2020-04-06	ESC_QA9701AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9702AA	CRE-19-VL-LV-PA-Ryan_0074	SRR11486738;ILLUMINA;Paired;;SRX8062772	Companion Animal	Feline	Feces (Felis catus)	2019	12			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485920	SRS6431200	2020-04-08	2020-04-06	ESC_QA9702AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9706AA	CRE-19-VL-LV-PA-Ryan_0070	SRR11486742;ILLUMINA;Paired;;SRX8062768	Companion Animal	Canine	Feces (Canis lupus familiaris)	2019	10			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485916	SRS6431196	2020-04-08	2020-04-06	ESC_QA9706AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9707AA	CRE-19-VL-LV-PA-Ryan_0069	SRR11486743;ILLUMINA;Paired;;SRX8062767	Companion Animal	Canine	Feces (Canis lupus familiaris)	2019	10			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485915	SRS6431195	2020-04-08	2020-04-06	ESC_QA9707AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_QA9708AA	CRE-19-VL-LV-PA-Ryan_0068	SRR11486744;ILLUMINA;Paired;;SRX8062766	Companion Animal	Canine	Feces (Canis lupus familiaris)	2019	10			North America	United States	Pennsylvania	Philadelphia	City of Philadelphia				Louisiana State University	Escherichia coli		O89:H9						PRJNA325243	SRP095363		SAMN14485914	SRS6431194	2020-04-08	2020-04-06	ESC_QA9708AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA2086AA	RSCM_EC_0507	SRR10761131;ILLUMINA;Paired;;SRX7435356	Human	Human	Homo sapiens; blood	2018					Indonesia	Jakarta Special Capital Region						Faculty of Medicine, Universitas Indonesia	Escherichia coli								PRJNA596854	SRP238628		SAMN13640528	SRS5880544	2020-05-01	2020-03-31	ESC_RA2086AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA2545AA	BES-178	SRR10230871;ILLUMINA;Paired;;SRX6950269	Companion Animal	Canine	Canis lupus familiaris; Wound Swab	2013				Europe	United Kingdom							chru besancon	Escherichia coli								PRJNA575837	SRP224340		SAMN12911900	SRS5478006	2020-05-01	2020-03-09	ESC_RA2545AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3032AA	C DD Zu-15	SRR8737876;ILLUMINA;Paired;;SRX5530936	Environment	Water/River	WWTP; raw sewage	2017	1			Europe	Germany							University of Technology Sydney	Escherichia coli								PRJNA526980	SRP188610		SAMN11125024	SRS4497223	2020-05-01	2020-04-06	ESC_RA3032AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3415AA	FH18	SRR8733918;ILLUMINA;Paired;;SRX5526678	Poultry	Poultry	poultry farm; Gallus gallus; extraintestinal site; extraintestinal site	2016				Oceania	Australia							University of Technology Sydney	Escherichia coli								PRJNA526575	SRP188540		SAMN11104353	SRS4493238	2020-05-01	2020-04-10	ESC_RA3415AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3445AA	GL-304	traces-0ICSSBb;ILLUMINA;Paired;;NA																Kirsty Sands														2020-05-02	2020-11-04	ESC_RA3445AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3623AA	52148	GCF_011769865;Complete Genome;;;	Human	Human	Homo sapiens; urine						Czechia	Moravia-Silesia	Moravskoslezsky kraj	Ostrava		49.82	18.16	Charles University in Prague	Escherichia coli								PRJNA224116			SAMN14421542		2020-05-07	2020-03-30	ESC_RA3623AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3681AA	CFS3273	GCF_009866945;Complete Genome;;;	Livestock	Bovine	Bos taurus; Bovine adult	2007	5			Europe	France							University College Dublin	Escherichia coli								PRJNA224116			SAMN08522730		2020-05-07	2020-01-14	ESC_RA3681AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3728AA	AR216.2b	GCF_008632575;Complete Genome;;;	Companion Animal	Canine	dog; Rectal swab	2017	7			Europe	Switzerland	Zurich						University of Bern	Escherichia coli		O:H9						PRJNA224116			SAMN12736390		2020-05-07	2019-09-23	ESC_RA3728AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3729AA	AR202.2	GCF_008632555;Complete Genome;;;	Companion Animal	Canine	dog; Rectal swab	2018	6			Europe	Switzerland	Zurich						University of Bern	Escherichia coli		O:H9						PRJNA224116			SAMN12736389		2020-05-07	2019-09-23	ESC_RA3729AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3737AA	Ec-050	GCF_008124425;Complete Genome;;;	Human	Human	Homo sapiens; stool	2018	7			Europe	Switzerland					46.957375	7.427023	University of Bern	Escherichia coli								PRJNA224116			SAMN12619458		2020-05-07	2019-08-29	ESC_RA3737AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA3789AA	EC-129	GCF_005156265;Complete Genome;;;	Wild Animal	ND/Others	Homosapiens	2018	8			Asia	Japan	Tokyo						Tokyo Medical and Dental University Medical Hospital	Escherichia coli								PRJNA224116			SAMN11283108		2020-05-07	2019-05-06	ESC_RA3789AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA4619AA	BLSE120-2012	ERR4131613;ILLUMINA;Paired;300;ERX4098986	Human	Human	Homo sapiens; Urine	2012				Europe	France							CHU Clermont-ferrand	Escherichia coli								PRJEB38235	ERP121635		SAMEA6823498	ERS4551128	2020-05-17	2020-05-12	ESC_RA4619AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA4968AA	FSIS12030734	SRR11833408;ILLUMINA;Paired;500;SRX8383822	Livestock	Bovine	Animal-Calf-Bob Veal	2020					United States	New York						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN14999434	SRS6697769	2020-05-23	2020-05-22	ESC_RA4968AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA5174AA	ampC_0136	SRR11871190;ILLUMINA;Paired;;SRX8421013	Human	Human	Homo sapiens; blood					Europe	Netherlands							Radboudumc	Escherichia coli								PRJNA592140	SRP265205		SAMN15052619	SRS6732480	2020-05-29	2020-05-29	ESC_RA5174AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA5473AA	56	ERR4095062;ILLUMINA;Paired;300;ERX4090360	Human	Human	human; human feces	2018					Vietnam							National Institute of Veterinary Research	Escherichia coli								PRJEB37980	ERP121341		SAMEA6813716	ERS4541359	2020-05-31	2020-05-30	ESC_RA5473AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA5891AA	SAMPLE_WTCHG_781213_71945266	ERR4198017;ILLUMINA;Paired;300;ERX4159045																UNIVERSITY OF OXFORD	Escherichia coli								PRJEB21277	ERP023511		SAMEA6908053	ERS4619003	2020-06-09	2020-06-06	ESC_RA5891AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA5975AA	Escherichia coli 53433	SRR11934405;ILLUMINA;Paired;;SRX8479820																Hackensack-Meridian Health Center for Discovery and Innovation	Escherichia coli								PRJNA549322	SRP266132		SAMN15146844	SRS6779736	2020-06-09	2020-06-05	ESC_RA5975AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6162AA	SCCRK18-93	SRR11971332;ILLUMINA;Paired;;SRX8515093,SRR11970754;ILLUMINA;Paired;;SRX8514517	Poultry	Poultry	Chicken; farm	2018					China	Sichuan						Sichuan Univers	Escherichia coli								PRJNA637815	SRP266450		SAMN15158880	SRS6813012	2020-06-10	2020-06-09	ESC_RA6162AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6417AA	:H5	SRR12009569;ILLUMINA;Paired;;SRX8542369	Human	Human	Homo sapiens; urine	2019				North America	United States							Division of Consolidated Laboratory Services	Escherichia coli								PRJNA288601	SRP074197		SAMN15226389	SRS6837112	2020-06-14	2020-06-14	ESC_RA6417AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6422AA	:H5	SRR12009590;ILLUMINA;Paired;;SRX8542348	Human	Human	Homo sapiens; urine	2019				North America	United States							Division of Consolidated Laboratory Services	Escherichia coli								PRJNA288601	SRP074197		SAMN15226431	SRS6837090	2020-06-14	2020-06-14	ESC_RA6422AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6423AA	:H6	SRR12009601;ILLUMINA;Paired;;SRX8542337	Human	Human	Homo sapiens; urine	2019				North America	United States							Division of Consolidated Laboratory Services	Escherichia coli								PRJNA288601	SRP074197		SAMN15226390	SRS6837079	2020-06-14	2020-06-14	ESC_RA6423AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6815AA	N18-04624	SRR12072617;ILLUMINA;Paired;;SRX8600200	Human	Human	Homo sapiens; rectal swab	2014	7				Canada	Ontario	Toronto			43.65	-79.38	National Microbiology Laboratory	Escherichia coli								PRJNA640134	SRP268381		SAMN15315394	SRS6890655	2020-06-23	2020-06-23	ESC_RA6815AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6819AA	N18-04631	SRR12072638;ILLUMINA;Paired;;SRX8600179	Human	Human	Homo sapiens; rectal swab	2017	2				Canada	Ontario	Toronto			43.65	-79.38	National Microbiology Laboratory	Escherichia coli								PRJNA640134	SRP268381		SAMN15315389	SRS6890634	2020-06-23	2020-06-23	ESC_RA6819AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6822AA	N18-04628	SRR12072648;ILLUMINA;Paired;;SRX8600169	Human	Human	Homo sapiens; urine	2016	5				Canada	Ontario	Toronto			43.65	-79.38	National Microbiology Laboratory	Escherichia coli								PRJNA640134	SRP268381		SAMN15315381	SRS6890624	2020-06-23	2020-06-23	ESC_RA6822AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA6982AA	7839D3	traces-0daCRFd;ILLUMINA;Paired;;NA				2019												aboratory of Resistome, Virulome, and Therapeutic Alternatives -USP														2020-06-24	2020-06-24	ESC_RA6982AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA7462AA	HOS61	SRR11495756;ILLUMINA;Paired;;SRX8071699	Human	Human	Homo sapiens; Age: 46; female; urine	2007	5				Australia		Orange City Council					The ithree institute	Escherichia coli								PRJNA623470	SRP255540		SAMN14547762	SRS6440281	2020-07-01	2020-05-13	ESC_RA7462AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8035AA	855-old-1	traces-0cTdbci;ILLUMINA;Paired;;NA	Human	Laboratory														Public Health Agency of Sweden														2020-07-12	2020-07-12	ESC_RA8035AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8728AA	Escherichia coli 279B PCPE	SRR12204350;ILLUMINA;Paired;;SRX8715268	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502186	SRS6991073	2020-07-16	2020-07-12	ESC_RA8728AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8730AA	Escherichia coli 278C PCPE	SRR12204352;ILLUMINA;Paired;;SRX8715266	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502185	SRS6991070	2020-07-16	2020-07-12	ESC_RA8730AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8732AA	Escherichia coli 278A PCPE	SRR12204354;ILLUMINA;Paired;;SRX8715264	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502183	SRS6991069	2020-07-16	2020-07-12	ESC_RA8732AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8733AA	Escherichia coli 272A PCPE	SRR12204355;ILLUMINA;Paired;;SRX8715263	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502182	SRS6991068	2020-07-16	2020-07-12	ESC_RA8733AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8749AA	Escherichia coli 177B PCPE	SRR12204375;ILLUMINA;Paired;;SRX8715243	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502164	SRS6991048	2020-07-16	2020-07-12	ESC_RA8749AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8751AA	Escherichia coli 150A PCPE	SRR12204377;ILLUMINA;Paired;;SRX8715241	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502162	SRS6991046	2020-07-16	2020-07-12	ESC_RA8751AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8752AA	Escherichia coli 148C PCPE	SRR12204378;ILLUMINA;Paired;;SRX8715240	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502161	SRS6991044	2020-07-16	2020-07-12	ESC_RA8752AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8762AA	Escherichia coli 60E PCPE	SRR12204388;ILLUMINA;Paired;;SRX8715230	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502210	SRS6991035	2020-07-16	2020-07-12	ESC_RA8762AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8763AA	Escherichia coli 53C PCPE	SRR12204389;ILLUMINA;Paired;;SRX8715229	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502209	SRS6991034	2020-07-16	2020-07-12	ESC_RA8763AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8764AA	Escherichia coli 52B PCPE	SRR12204390;ILLUMINA;Paired;;SRX8715228	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502208	SRS6991033	2020-07-16	2020-07-12	ESC_RA8764AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8769AA	Escherichia coli 46D PCPE	SRR12204395;ILLUMINA;Paired;;SRX8715223	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502204	SRS6991028	2020-07-16	2020-07-12	ESC_RA8769AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8784AA	Escherichia coli 279D PCPE	SRR12204412;ILLUMINA;Paired;;SRX8715206	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502188	SRS6991011	2020-07-16	2020-07-12	ESC_RA8784AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8785AA	Escherichia coli 279C PCPE	SRR12204413;ILLUMINA;Paired;;SRX8715205	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502187	SRS6991010	2020-07-16	2020-07-12	ESC_RA8785AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8788AA	Escherichia coli 82B PCPE	SRR12204417;ILLUMINA;Paired;;SRX8715201	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502222	SRS6991006	2020-07-16	2020-07-12	ESC_RA8788AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8789AA	Escherichia coli 81B PCPE	SRR12204419;ILLUMINA;Paired;;SRX8715199	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502220	SRS6991004	2020-07-16	2020-07-12	ESC_RA8789AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA8791AA	Escherichia coli 7A PCPE	SRR12204422;ILLUMINA;Paired;;SRX8715196	Human	Human	Homo sapiens; rectal swab	2019					Pakistan					33.56	73.01	INSERM	Escherichia coli								PRJNA645311	SRP271478		SAMN15502217	SRS6991001	2020-07-16	2020-07-12	ESC_RA8791AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA9050AA	microbial	SRR12269846;ILLUMINA;Paired;;SRX8774905	Human	Human	Homo sapiens; sputum	2020				North America	United States							GPHL	Escherichia coli								PRJNA288601	SRP074197		SAMN15583078	SRS7045366	2020-07-21	2020-07-20	ESC_RA9050AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_RA9779AA	eco_bs_00063	traces-0PQdWYN;ILLUMINA;Paired;;NA				2019	6	17										HZI-MOBA														2020-07-27	2020-07-27	ESC_RA9779AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_SA0116AA	2019EP-00018	SRR12352183;ILLUMINA;Paired;;SRX8851641	Human	Human	Homo sapiens; urine	2019				North America	United States							Virginia Division of Consolidated Laboratory Services Sequencing Submission Group	Escherichia coli								PRJNA288601	SRP074197		SAMN15677811	SRS7113427	2020-07-30	2020-07-30	ESC_SA0116AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_SA0189AA	2020LN-00022	SRR12358935;ILLUMINA;Paired;;SRX8858259	Human	Human	Homo sapiens; urine	2020				North America	United States							Arizona State Public Health Laboratory	Escherichia coli								PRJNA288601	SRP074197		SAMN15688128	SRS7120274	2020-07-31	2020-07-31	ESC_SA0189AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
ESC_SA1097AA	2020LN-00015	SRR12462369;ILLUMINA;Paired;;SRX8956704	Human	Human	Homo sapiens; urine	2020				North America	United States							Arizona Department of Health Services	Escherichia coli								PRJNA288601	SRP074197		SAMN15832302	SRS7211534	2020-08-19	2020-08-17	ESC_SA1097AA	0	167	ST10 Cplx	A		10	11	4	8	8	13	2
