name,AMPH_Ecoli_Bla.assembled,AMPH_Ecoli_Bla.match,AMPH_Ecoli_Bla.ref_seq,AMPH_Ecoli_Bla.pct_id,AMPH_Ecoli_Bla.ctg_cov,AMPH_Ecoli_Bla.novel_var,Aac3_IIa_AGly.assembled,Aac3_IIa_AGly.match,Aac3_IIa_AGly.ref_seq,Aac3_IIa_AGly.pct_id,Aac3_IIa_AGly.ctg_cov,Aac3_Iva_AGly.assembled,Aac3_Iva_AGly.ref_seq,Aac3_Iva_AGly.pct_id,Aac3_Iva_AGly.ctg_cov,Aac3_Iva_AGly.novel_var,AadA4_5_AGly.assembled,AadA4_5_AGly.match,AadA4_5_AGly.ref_seq,AadA4_5_AGly.pct_id,AadA4_5_AGly.ctg_cov,AadA_AGly.assembled,AadA_AGly.match,AadA_AGly.ref_seq,AadA_AGly.pct_id,AadA_AGly.ctg_cov,AadA_AGly.novel_var,AadA_AGly_2.assembled,AadA_AGly_2.match,AadA_AGly_2.ref_seq,AadA_AGly_2.pct_id,AadA_AGly_2.ctg_cov,AadA_AGly_2.novel_var,AmpC1_Ecoli_Bla.assembled,AmpC1_Ecoli_Bla.match,AmpC1_Ecoli_Bla.ref_seq,AmpC1_Ecoli_Bla.pct_id,AmpC1_Ecoli_Bla.ctg_cov,AmpC1_Ecoli_Bla.novel_var,AmpC2_Ecoli_Bla.assembled,AmpC2_Ecoli_Bla.match,AmpC2_Ecoli_Bla.ref_seq,AmpC2_Ecoli_Bla.pct_id,AmpC2_Ecoli_Bla.ctg_cov,AmpC2_Ecoli_Bla.novel_var,Aph3__Ia_AGly.assembled,Aph3__Ia_AGly.match,Aph3__Ia_AGly.ref_seq,Aph3__Ia_AGly.pct_id,Aph3__Ia_AGly.ctg_cov,Aph3__Ia_AGly.novel_var,Aph4_Ia_AGly.assembled,Aph4_Ia_AGly.match,Aph4_Ia_AGly.ref_seq,Aph4_Ia_AGly.pct_id,Aph4_Ia_AGly.ctg_cov,CTX_M_1_Bla.assembled,CTX_M_1_Bla.match,CTX_M_1_Bla.ref_seq,CTX_M_1_Bla.pct_id,CTX_M_1_Bla.ctg_cov,CTX_M_9_Bla.assembled,CTX_M_9_Bla.match,CTX_M_9_Bla.ref_seq,CTX_M_9_Bla.pct_id,CTX_M_9_Bla.ctg_cov,CatA1_Phe.assembled,CatA1_Phe.match,CatA1_Phe.ref_seq,CatA1_Phe.pct_id,CatA1_Phe.ctg_cov,CatBx_Phe.assembled,CatBx_Phe.ref_seq,CatBx_Phe.pct_id,CatBx_Phe.ctg_cov,CmlA_Phe.assembled,CmlA_Phe.match,CmlA_Phe.ref_seq,CmlA_Phe.pct_id,CmlA_Phe.ctg_cov,CmlA_Phe.novel_var,DHA_Bla.assembled,DHA_Bla.match,DHA_Bla.ref_seq,DHA_Bla.pct_id,DHA_Bla.ctg_cov,DfrA1_Tmt_1.assembled,DfrA1_Tmt_1.match,DfrA1_Tmt_1.ref_seq,DfrA1_Tmt_1.pct_id,DfrA1_Tmt_1.ctg_cov,DfrA1_Tmt_1.novel_var,DfrA7_Tmt.assembled,DfrA7_Tmt.match,DfrA7_Tmt.ref_seq,DfrA7_Tmt.pct_id,DfrA7_Tmt.ctg_cov,DfrA8_Tmt.assembled,DfrA8_Tmt.match,DfrA8_Tmt.ref_seq,DfrA8_Tmt.pct_id,DfrA8_Tmt.ctg_cov,DfrA_Tmt.assembled,DfrA_Tmt.match,DfrA_Tmt.ref_seq,DfrA_Tmt.pct_id,DfrA_Tmt.ctg_cov,ErmC_MLS_1.assembled,ErmC_MLS_1.match,ErmC_MLS_1.ref_seq,ErmC_MLS_1.pct_id,ErmC_MLS_1.ctg_cov,ErmC_MLS_1.novel_var,FloR_Phe.assembled,FloR_Phe.match,FloR_Phe.ref_seq,FloR_Phe.pct_id,FloR_Phe.ctg_cov,FloR_Phe.novel_var,MefB_MLS.assembled,MefB_MLS.ref_seq,MefB_MLS.pct_id,MefB_MLS.ctg_cov,MphA_MLS.assembled,MphA_MLS.match,MphA_MLS.ref_seq,MphA_MLS.pct_id,MphA_MLS.ctg_cov,MphB_MLS.assembled,MphB_MLS.match,MphB_MLS.ref_seq,MphB_MLS.pct_id,MphB_MLS.ctg_cov,MphD_MLS.assembled,MphD_MLS.ref_seq,MphD_MLS.pct_id,MphD_MLS.ctg_cov,MrdA_Bla.assembled,MrdA_Bla.match,MrdA_Bla.ref_seq,MrdA_Bla.pct_id,MrdA_Bla.ctg_cov,MrdA_Bla.novel_var,NDM_1_Bla.assembled,NDM_1_Bla.match,NDM_1_Bla.ref_seq,NDM_1_Bla.pct_id,NDM_1_Bla.ctg_cov,QnrB_Flq_2.assembled,QnrB_Flq_2.match,QnrB_Flq_2.ref_seq,QnrB_Flq_2.pct_id,QnrB_Flq_2.ctg_cov,Sat_2A_AGly.assembled,Sat_2A_AGly.match,Sat_2A_AGly.ref_seq,Sat_2A_AGly.pct_id,Sat_2A_AGly.ctg_cov,StrA_AGly.assembled,StrA_AGly.match,StrA_AGly.ref_seq,StrA_AGly.pct_id,StrA_AGly.ctg_cov,StrB_AGly.assembled,StrB_AGly.match,StrB_AGly.ref_seq,StrB_AGly.pct_id,StrB_AGly.ctg_cov,StrB_AGly.novel_var,SulIII_Sul.assembled,SulIII_Sul.match,SulIII_Sul.ref_seq,SulIII_Sul.pct_id,SulIII_Sul.ctg_cov,SulII_Sul.assembled,SulII_Sul.match,SulII_Sul.ref_seq,SulII_Sul.pct_id,SulII_Sul.ctg_cov,SulII_Sul.novel_var,SulI_Sul.assembled,SulI_Sul.match,SulI_Sul.ref_seq,SulI_Sul.pct_id,SulI_Sul.ctg_cov,SulI_Sul.novel_var,TEM_1D_Bla.assembled,TEM_1D_Bla.match,TEM_1D_Bla.ref_seq,TEM_1D_Bla.pct_id,TEM_1D_Bla.ctg_cov,TEM_1D_Bla.novel_var,TetA_P_Tet.assembled,TetA_P_Tet.ref_seq,TetA_P_Tet.pct_id,TetA_P_Tet.ctg_cov,TetA_Tet.assembled,TetA_Tet.match,TetA_Tet.ref_seq,TetA_Tet.pct_id,TetA_Tet.ctg_cov,TetA_Tet.novel_var,TetB_Tet.assembled,TetB_Tet.match,TetB_Tet.ref_seq,TetB_Tet.pct_id,TetB_Tet.ctg_cov,TetB_Tet.novel_var
./ariba_amr_results/SRR7285519_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,35.6,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,99.62,32.6,no,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,22.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,37.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,partial,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,8.2,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,DfrA1_Tmt.430__DfrA1_Tmt__DfrA1__319,99.79,42.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MphB_MLS.154__MphB_MLS__MphB__1639,100.0,59.0,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,36.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,26.8,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,30.9,no,no,no,NA,NA,NA,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,99.51,21.9,yes,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,16.9,no,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,45.5,yes,no,NA,NA,NA,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,27.2,no,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7285522_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.7,28.6,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.54,23.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.71,32.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.69,31.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7285574_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.79,34.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.16,22.7,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.62,37.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.37,39.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7285609_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,59.7,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,37.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,48.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,66.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7286602_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.91,30.1,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,100.0,29.4,no,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,100.0,38.1,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,100.0,43.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7290977_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,49.5,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,24.9,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,38.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,51.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7367257_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,68.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,40.2,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,61.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,62.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR7407966_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,50.7,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,35.9,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,42.9,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.95,49.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5498aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,38.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,47.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,49.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5558aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,34.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,46.9,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,49.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5573aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.05,44.3,yes,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.16,41.7,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.71,47.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.69,48.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5574aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,34.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,47.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,49.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5602aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,38.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,44.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,49.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/esc_ba5703aa_as/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.2,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,34.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.27,46.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,49.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA
