name,AMPH_Ecoli_Bla.assembled,AMPH_Ecoli_Bla.match,AMPH_Ecoli_Bla.ref_seq,AMPH_Ecoli_Bla.pct_id,AMPH_Ecoli_Bla.ctg_cov,AMPH_Ecoli_Bla.novel_var,Aac3_IIa_AGly.assembled,Aac3_IIa_AGly.match,Aac3_IIa_AGly.ref_seq,Aac3_IIa_AGly.pct_id,Aac3_IIa_AGly.ctg_cov,Aac3_VIa_AGly.assembled,Aac3_VIa_AGly.match,Aac3_VIa_AGly.ref_seq,Aac3_VIa_AGly.pct_id,Aac3_VIa_AGly.ctg_cov,Aac3_VIa_AGly.novel_var,AacAad_AGly_3.assembled,AacAad_AGly_3.match,AacAad_AGly_3.ref_seq,AacAad_AGly_3.pct_id,AacAad_AGly_3.ctg_cov,AadA4_5_AGly.assembled,AadA4_5_AGly.match,AadA4_5_AGly.ref_seq,AadA4_5_AGly.pct_id,AadA4_5_AGly.ctg_cov,AadA_AGly.assembled,AadA_AGly.match,AadA_AGly.ref_seq,AadA_AGly.pct_id,AadA_AGly.ctg_cov,AadA_AGly.novel_var,AadA_AGly_1.assembled,AadA_AGly_1.ref_seq,AadA_AGly_1.pct_id,AadA_AGly_1.ctg_cov,AadA_AGly_1.novel_var,AadA_AGly_2.assembled,AadA_AGly_2.match,AadA_AGly_2.ref_seq,AadA_AGly_2.pct_id,AadA_AGly_2.ctg_cov,AadB_AGly.assembled,AadB_AGly.match,AadB_AGly.ref_seq,AadB_AGly.pct_id,AadB_AGly.ctg_cov,AmpC1_Ecoli_Bla.assembled,AmpC1_Ecoli_Bla.match,AmpC1_Ecoli_Bla.ref_seq,AmpC1_Ecoli_Bla.pct_id,AmpC1_Ecoli_Bla.ctg_cov,AmpC1_Ecoli_Bla.novel_var,AmpC2_Ecoli_Bla.assembled,AmpC2_Ecoli_Bla.match,AmpC2_Ecoli_Bla.ref_seq,AmpC2_Ecoli_Bla.pct_id,AmpC2_Ecoli_Bla.ctg_cov,AmpC2_Ecoli_Bla.novel_var,Aph3__Ia_AGly.assembled,Aph3__Ia_AGly.match,Aph3__Ia_AGly.ref_seq,Aph3__Ia_AGly.pct_id,Aph3__Ia_AGly.ctg_cov,CMY_Bla.assembled,CMY_Bla.match,CMY_Bla.ref_seq,CMY_Bla.pct_id,CMY_Bla.ctg_cov,CMY_Bla.novel_var,CTX_M_1_Bla.assembled,CTX_M_1_Bla.match,CTX_M_1_Bla.ref_seq,CTX_M_1_Bla.pct_id,CTX_M_1_Bla.ctg_cov,CatA1_Phe.assembled,CatA1_Phe.match,CatA1_Phe.ref_seq,CatA1_Phe.pct_id,CatA1_Phe.ctg_cov,CatA1_Phe.novel_var,CatBx_Phe.assembled,CatBx_Phe.match,CatBx_Phe.ref_seq,CatBx_Phe.pct_id,CatBx_Phe.ctg_cov,CatBx_Phe.novel_var,DHA_Bla.assembled,DHA_Bla.match,DHA_Bla.ref_seq,DHA_Bla.pct_id,DHA_Bla.ctg_cov,DfrA19_Tmt.assembled,DfrA19_Tmt.match,DfrA19_Tmt.ref_seq,DfrA19_Tmt.pct_id,DfrA19_Tmt.ctg_cov,DfrA19_Tmt.novel_var,DfrA1_Tmt_1.assembled,DfrA1_Tmt_1.match,DfrA1_Tmt_1.ref_seq,DfrA1_Tmt_1.pct_id,DfrA1_Tmt_1.ctg_cov,DfrA1_Tmt_1.novel_var,DfrA5_Tmt.assembled,DfrA5_Tmt.match,DfrA5_Tmt.ref_seq,DfrA5_Tmt.pct_id,DfrA5_Tmt.ctg_cov,DfrA5_Tmt_1.assembled,DfrA5_Tmt_1.match,DfrA5_Tmt_1.ref_seq,DfrA5_Tmt_1.pct_id,DfrA5_Tmt_1.ctg_cov,DfrA7_Tmt.assembled,DfrA7_Tmt.match,DfrA7_Tmt.ref_seq,DfrA7_Tmt.pct_id,DfrA7_Tmt.ctg_cov,DfrA8_Tmt.assembled,DfrA8_Tmt.match,DfrA8_Tmt.ref_seq,DfrA8_Tmt.pct_id,DfrA8_Tmt.ctg_cov,ErmB_MLS.assembled,ErmB_MLS.match,ErmB_MLS.ref_seq,ErmB_MLS.pct_id,ErmB_MLS.ctg_cov,ErmB_MLS.novel_var,MefB_MLS.assembled,MefB_MLS.ref_seq,MefB_MLS.pct_id,MefB_MLS.ctg_cov,MphA_MLS.assembled,MphA_MLS.match,MphA_MLS.ref_seq,MphA_MLS.pct_id,MphA_MLS.ctg_cov,MphA_MLS.novel_var,MphB_MLS.assembled,MphB_MLS.match,MphB_MLS.ref_seq,MphB_MLS.pct_id,MphB_MLS.ctg_cov,MrdA_Bla.assembled,MrdA_Bla.match,MrdA_Bla.ref_seq,MrdA_Bla.pct_id,MrdA_Bla.ctg_cov,MrdA_Bla.novel_var,OXA_1_Bla.assembled,OXA_1_Bla.match,OXA_1_Bla.ref_seq,OXA_1_Bla.pct_id,OXA_1_Bla.ctg_cov,OXA_61_Bla.assembled,OXA_61_Bla.ref_seq,OXA_61_Bla.pct_id,OXA_61_Bla.ctg_cov,OXA_61_Bla.novel_var,QnrB_Flq_2.assembled,QnrB_Flq_2.match,QnrB_Flq_2.ref_seq,QnrB_Flq_2.pct_id,QnrB_Flq_2.ctg_cov,Sat_2A_AGly.assembled,Sat_2A_AGly.match,Sat_2A_AGly.ref_seq,Sat_2A_AGly.pct_id,Sat_2A_AGly.ctg_cov,StrA_AGly.assembled,StrA_AGly.match,StrA_AGly.ref_seq,StrA_AGly.pct_id,StrA_AGly.ctg_cov,StrA_AGly.novel_var,StrB_AGly.assembled,StrB_AGly.match,StrB_AGly.ref_seq,StrB_AGly.pct_id,StrB_AGly.ctg_cov,StrB_AGly.novel_var,SulIII_Sul.assembled,SulIII_Sul.match,SulIII_Sul.ref_seq,SulIII_Sul.pct_id,SulIII_Sul.ctg_cov,SulII_Sul.assembled,SulII_Sul.match,SulII_Sul.ref_seq,SulII_Sul.pct_id,SulII_Sul.ctg_cov,SulII_Sul.novel_var,SulI_Sul.assembled,SulI_Sul.match,SulI_Sul.ref_seq,SulI_Sul.pct_id,SulI_Sul.ctg_cov,SulI_Sul.novel_var,TEM_1D_Bla.assembled,TEM_1D_Bla.match,TEM_1D_Bla.ref_seq,TEM_1D_Bla.pct_id,TEM_1D_Bla.ctg_cov,TEM_1D_Bla.novel_var,TetA_Tet.assembled,TetA_Tet.match,TetA_Tet.ref_seq,TetA_Tet.pct_id,TetA_Tet.ctg_cov,TetB_Tet.assembled,TetB_Tet.match,TetB_Tet.ref_seq,TetB_Tet.pct_id,TetB_Tet.ctg_cov,TetB_Tet.novel_var,TetD_Tet.assembled,TetD_Tet.match,TetD_Tet.ref_seq,TetD_Tet.pct_id,TetD_Tet.ctg_cov,TetW_Tet.assembled,TetW_Tet.ref_seq,TetW_Tet.pct_id,TetW_Tet.ctg_cov,TetW_Tet.novel_var
./ariba_amr_results/SRR5006045_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,49.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,32.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,38.5,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,48.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006049_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,45.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,32.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,37.8,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,58.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006330_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,43.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,26.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,44.1,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,46.0,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006359_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,64.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,99.62,49.5,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,35.2,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,48.4,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,19.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,DfrA1_Tmt.430__DfrA1_Tmt__DfrA1__319,99.79,51.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,MefB_MLS.60__MefB_MLS__MefB__1203,100.0,28.0,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,74.1,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,44.7,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,53.2,no,yes,yes,SulIII_Sul.284__SulIII_Sul__SulIII__1498,100.0,37.2,no,no,NA,NA,NA,NA,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,34.1,no,no,no,NA,NA,NA,NA,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,50.4,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006361_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,41.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,26.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,36.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,46.8,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006370_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,65.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,44.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,52.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,72.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006376_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.45,47.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,95.92,36.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.8,52.4,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.58,49.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006383_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,53.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,31.3,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,47.4,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,55.3,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006390_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,76.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,46.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,53.5,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,78.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5006410_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,100.0,141.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,100.0,112.1,no,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,100.0,141.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,126.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.95,165.4,no,no,no,NA,NA,NA,partial,OXA_61_Bla.502__OXA_61_Bla__OXA_61__1820,99.2,1.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5024316_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,39.2,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,6.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.62,41.2,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.58,44.8,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,30.7,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.67,60.5,yes,no,no,NA,NA,NA,no,NA,NA,NA,NA
./ariba_amr_results/SRR5031167_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,96.89,25.0,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,98.99,40.6,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.15,23.5,yes,yes_nonunique,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.71,32.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,CTX_M_1_Bla.193__CTX_M_1_Bla__CTX_M_15__150,100.0,32.4,yes,yes,CatA1_Phe.352__CatA1_Phe__CatA1__1470,99.55,34.3,yes,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,48.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,DfrA1_Tmt.430__DfrA1_Tmt__DfrA1__319,100.0,30.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.95,36.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,Sat_2A_AGly.413__Sat_2A_AGly__Sat_2A__1088,100.0,36.4,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,25.8,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,37.3,no,no,no,NA,NA,NA,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,27.1,no,no,no,NA,NA,NA,NA,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,69.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,TetD_Tet.74__TetD_Tet__TetD__1047,100.0,35.3,no,NA,NA,NA,NA
